"timestamp";"VG.I1_ref_switch_vertical";"VG.I2_ref_switch_horizontal";"VG.I3_ref_switch_rotate";"VG.B1_encoder_vertical_impulse1";"VG.B2_encoder_vertical_impulse2";"VG.B3_encoder_horizontal_impulse1";"VG.B4_encoder_horizontal_impulse2";"VG.B5_encoder_rotate_impulse1";"VG.B6_encoder_rotate_impulse2";"WH.I1_Ref_switch_horizontal";"WH.I2_Light_barrier_inside";"WH.I3_Light_barrier_outside";"WH.I4_Ref_swtich_vertical";"WH.I5_Ref_switch_cantilever_front";"WH.I6_Ref_switch_cantilever_back";"WH.A1_trail_sensor_lower";"WH.A2_trail_sensor_upper";"WH.B1_encoder_horizontal_impuls1";"WH.B2_encoder_horizontal_impuls2";"WH.B3_encoder_vertical_impuls1";"WH.B4_encoder_vertical_impuls2";"Visual.start";"Visual.Stoplight";"VG.safeCurtainLong";"VG.safeCurtainShort";"WH.Q3_horizontal_towards_rack";"WH.Q3_horRack";"WH.Q4_horBelt";"WH.Q4_horizontal_towards_conveyor_belt";"WH.Q5_verDown";"WH.Q5_vertical_downward";"WH.Q6_vertical_upward";"WH.Q6_verUP";"WH.Q7_cantForw";"WH.Q7_cantilever_forward";"WH.Q8_cantBack";"WH.Q8_cantilever_backward";"WH.Q1_beltForward";"WH.Q2_beltBackward";"VG.Q1_verUp";"VG.Q2_verDown";"VG.Q3_horBack";"VG.Q4_horForw";"VG.Q5_rotClockwise";"VG.Q6_rotCounterClockwise";"VG.Q7_compressorON";"VG.Q8_valve";"Pallets.Conveyor_belt_lift";"VG.atHome";"VG.error_robot";"WH.isEmpty";"WH.desiredPalletX";"WH.desiredPalletY";
1569522074925;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075030;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075128;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075231;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075330;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075408;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075505;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075604;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075708;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075810;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522075904;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076013;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076118;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076234;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076333;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076424;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076541;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076660;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076761;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076876;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522076973;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077075;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077181;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077274;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077367;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077471;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077562;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077649;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077744;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077850;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522077944;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078039;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078137;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078232;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078329;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078435;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078624;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078726;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078834;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522078942;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079050;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079158;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079266;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079374;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079483;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079591;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079686;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079785;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522079897;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080005;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080113;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080221;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080331;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080439;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080547;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080647;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080736;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080826;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522080932;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081039;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081155;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081250;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081345;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081440;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081536;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081630;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081725;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081810;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081892;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522081991;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082087;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082183;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082278;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082373;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082469;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082563;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082658;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
1569522082753;"True";"True";"False";"True";"False";"False";"False";"False";"True";"False";"True";"True";"False";"False";"False";"False";"False";"False";"True";"False";"True";"True";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"True";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"800";"False";"False";"False";"1620";"110";
